Año,Min,FG %,3PT%,FT%,Receptions,Assists,BLK(Tapones),STL(Recoveries),PF(Personal Faults),TO(Ball Lost),PTS_next_match,WinBinary,LocalPoints,VisitorPoints,LebronTeamPoints,OtherTeamPoints,Local_Binary,FG_made,FG_attempted,FT_made,FT_attempted,3PTS_made,3PTS_attempted,AñoMes,3PT%_rolling_mean_4,3PTS_attempted_rolling_mean_4,3PTS_made_rolling_mean_4,Assists_rolling_mean_4,Año_rolling_mean_4,BLK(Tapones)_rolling_mean_4,FG %_rolling_mean_4,FG_attempted_rolling_mean_4,FG_made_rolling_mean_4,FT%_rolling_mean_4,FT_attempted_rolling_mean_4,FT_made_rolling_mean_4,LebronTeamPoints_rolling_mean_4,LocalPoints_rolling_mean_4,Local_Binary_rolling_mean_4,OtherTeamPoints_rolling_mean_4,PF(Personal Faults)_rolling_mean_4,Receptions_rolling_mean_4,STL(Recoveries)_rolling_mean_4,TO(Ball Lost)_rolling_mean_4,VisitorPoints_rolling_mean_4,WinBinary_rolling_mean_4,three_point_ratio,free_throw_ratio,lebron_team_points_ratio,three_point_ratio_rolling_mean_4,free_throw_ratio_rolling_mean_4,lebron_team_points_ratio_rolling_mean_4
2024.0,39,0.6,0.5,0.0,7.0,6.0,0.0,0.0,1.0,5.0,10.0,1.0,112.0,105.0,105.0,112.0,1.0,12.0,20.0,0.0,1.0,1.0,2.0,2024-01,0.426,5.5,2.25,6.0,2024.0,0.0,0.50875,19.25,9.75,0.675,4.5,3.75,113.75,125.75,0.75,121.25,1.25,7.75,0.25,3.75,109.25,0.75,0.5,0.0,0.09523809523809523,0.4258928571428572,0.675,0.18325008325008324
2024.0,24,0.273,0.0,0.571,5.0,9.0,0.0,1.0,1.0,4.0,22.0,0.0,127.0,109.0,127.0,109.0,0.0,3.0,11.0,4.0,7.0,0.0,4.0,2024-01,0.33225,4.5,1.5,7.0,2024.0,0.0,0.452,18.0,8.5,0.59275,3.75,2.5,118.0,124.0,0.5,115.0,1.0,7.75,0.5,4.0,109.0,0.5,0.0,0.5714285714285714,0.1732283464566929,0.3321428571428572,0.5928571428571427,0.1720117153188019
2024.0,35,0.47100000000000003,0.4,0.667,5.0,12.0,1.0,1.0,0.0,3.0,25.0,1.0,132.0,131.0,131.0,132.0,1.0,8.0,17.0,4.0,6.0,2.0,5.0,2024-01,0.33225,4.5,1.5,8.75,2024.0,0.25,0.4675,16.75,8.25,0.5595,4.0,2.5,118.25,124.5,0.75,120.0,0.75,6.25,0.75,3.75,113.75,0.75,0.4,0.6666666666666666,0.19083969465648856,0.3321428571428572,0.5595238095238095,0.171644715906001
2024.0,38,0.579,0.33299999999999996,0.667,8.0,7.0,0.0,1.0,2.0,4.0,32.0,1.0,106.0,103.0,103.0,106.0,1.0,11.0,19.0,2.0,3.0,1.0,3.0,2024-01,0.30824999999999997,3.5,1.0,8.5,2024.0,0.25,0.48075,16.75,8.5,0.47624999999999995,4.25,2.5,116.5,119.25,0.75,114.75,1.0,6.25,0.75,4.0,112.0,0.75,0.3333333333333333,0.6666666666666666,0.3106796116504854,0.3083333333333334,0.47619047619047616,0.19249643700044053
2024.0,39,0.45799999999999996,0.444,0.6,5.0,7.0,0.0,5.0,0.0,4.0,12.0,0.0,127.0,113.0,127.0,113.0,0.0,11.0,24.0,6.0,10.0,4.0,9.0,2024-01,0.29424999999999996,5.25,1.75,8.75,2024.0,0.25,0.44525,17.75,8.25,0.62625,6.5,4.0,122.0,123.0,0.5,115.0,0.75,5.75,2.0,3.75,114.0,0.5,0.4444444444444444,0.6,0.09448818897637795,0.2944444444444445,0.6261904761904762,0.19230896043501122
2023.0,37,0.35700000000000004,0.5,0.833,9.0,8.0,0.0,0.0,1.0,3.0,40.0,0.0,126.0,115.0,126.0,115.0,0.0,5.0,14.0,5.0,6.0,1.0,2.0,2023-12,0.39475,4.5,1.75,8.25,2023.0,0.5,0.46775,18.0,8.5,0.8554999999999999,5.5,4.5,118.75,124.0,0.25,115.75,1.25,5.25,0.75,2.75,110.5,0.25,0.5,0.8333333333333334,0.31746031746031744,0.3946428571428572,0.8556547619047619,0.2048188138304417
2023.0,37,0.65,1.0,1.0,7.0,7.0,2.0,2.0,0.0,3.0,25.0,1.0,129.0,120.0,120.0,129.0,1.0,13.0,20.0,9.0,9.0,5.0,5.0,2023-12,0.5375,4.0,2.25,8.0,2023.0,0.75,0.50525,17.0,8.75,0.8867499999999999,5.75,5.0,116.5,124.0,0.5,120.75,0.75,5.75,1.25,2.5,113.25,0.5,1.0,1.0,0.20833333333333334,0.5375000000000001,0.8869047619047619,0.20651455026455026
2023.0,37,0.556,0.33299999999999996,1.0,10.0,9.0,2.0,1.0,0.0,5.0,25.0,0.0,124.0,108.0,124.0,108.0,0.0,10.0,18.0,4.0,4.0,1.0,3.0,2023-12,0.5582499999999999,3.75,2.25,8.75,2023.0,1.0,0.52525,16.25,8.75,0.95825,5.0,4.75,120.5,128.0,0.5,121.25,0.25,7.5,0.75,3.5,113.75,0.5,0.3333333333333333,1.0,0.20161290322580644,0.5583333333333333,0.9583333333333333,0.21756592421915003
2023.0,39,0.435,0.25,0.75,11.0,11.0,0.0,1.0,1.0,2.0,23.0,0.0,114.0,109.0,114.0,109.0,0.0,10.0,23.0,3.0,4.0,2.0,8.0,2023-12,0.52075,4.5,2.25,8.75,2023.0,1.0,0.49950000000000006,18.75,9.5,0.89575,5.75,5.25,121.0,123.25,0.25,115.25,0.5,9.25,1.0,3.25,113.0,0.25,0.25,0.75,0.20175438596491227,0.5208333333333334,0.8958333333333333,0.23229023499609236
2023.0,36,0.41200000000000003,0.33299999999999996,0.7,7.0,14.0,0.0,2.0,1.0,2.0,33.0,0.0,129.0,115.0,129.0,115.0,0.0,7.0,17.0,7.0,10.0,2.0,6.0,2023-12,0.479,5.5,2.5,10.25,2023.0,1.0,0.5132500000000001,19.5,10.0,0.8624999999999999,6.75,5.75,121.75,124.0,0.25,115.25,0.5,8.75,1.5,3.0,113.0,0.25,0.3333333333333333,0.7,0.2558139534883721,0.47916666666666674,0.8624999999999999,0.21687864400310602
2023.0,40,0.519,0.375,0.667,8.0,9.0,1.0,3.0,1.0,4.0,24.0,0.0,127.0,125.0,127.0,125.0,0.0,14.0,27.0,2.0,3.0,3.0,8.0,2023-12,0.32275,6.25,2.0,10.75,2023.0,0.75,0.48050000000000004,21.25,10.25,0.77925,5.25,4.0,123.5,123.5,0.0,114.25,0.75,9.0,1.75,3.25,114.25,0.0,0.375,0.6666666666666666,0.1889763779527559,0.32291666666666674,0.7791666666666666,0.21203940515796169
2023.0,35,0.47600000000000003,0.0,0.8,11.0,4.0,0.0,2.0,5.0,6.0,30.0,1.0,123.0,109.0,109.0,123.0,1.0,10.0,21.0,4.0,5.0,0.0,1.0,2023-12,0.2395,5.75,1.75,9.5,2023.0,0.25,0.4605,22.0,10.25,0.7292500000000001,5.5,4.0,119.75,123.25,0.25,118.0,2.0,9.25,2.0,3.5,114.5,0.25,0.0,0.8,0.27522935779816515,0.2395833333333334,0.7291666666666666,0.23044351880105135
2023.0,23,0.75,1.0,1.0,5.0,8.0,0.0,0.0,1.0,0.0,31.0,1.0,133.0,89.0,89.0,133.0,1.0,9.0,12.0,8.0,8.0,4.0,4.0,2023-12,0.427,4.75,2.25,8.75,2023.0,0.25,0.53925,19.25,10.0,0.79175,6.5,5.25,113.5,128.0,0.5,124.0,2.0,7.75,1.75,3.0,109.5,0.5,1.0,1.0,0.34831460674157305,0.42708333333333337,0.7916666666666666,0.26708357399521654
2023.0,40,0.48,0.5,0.833,8.0,11.0,0.0,5.0,3.0,2.0,16.0,1.0,106.0,103.0,103.0,106.0,1.0,12.0,25.0,5.0,6.0,2.0,4.0,2023-12,0.46875,4.25,2.25,8.0,2023.0,0.25,0.55625,21.25,11.25,0.825,5.5,4.75,107.0,122.25,0.75,121.75,2.5,8.0,2.5,3.0,106.5,0.75,0.5,0.8333333333333334,0.1553398058252427,0.46875000000000006,0.8250000000000001,0.2419650370794342
2023.0,35,0.41200000000000003,0.0,0.4,4.0,7.0,1.0,1.0,0.0,5.0,21.0,1.0,107.0,97.0,97.0,107.0,1.0,7.0,17.0,2.0,5.0,0.0,4.0,2023-12,0.375,3.25,1.5,7.5,2023.0,0.25,0.5295,18.75,9.5,0.7582500000000001,6.0,4.75,99.5,117.25,1.0,117.25,2.25,7.0,2.0,3.25,99.5,1.0,0.0,0.4,0.21649484536082475,0.37500000000000006,0.7583333333333333,0.24884465393145141
2023.0,35,0.583,0.5,0.75,12.0,6.0,1.0,1.0,1.0,5.0,25.0,0.0,133.0,110.0,133.0,110.0,0.0,7.0,12.0,3.0,4.0,4.0,8.0,2023-11,0.5,5.0,2.5,8.0,2023.0,0.5,0.55625,16.5,8.75,0.74575,5.75,4.5,105.5,119.75,0.75,114.0,1.25,7.25,1.75,3.0,99.75,0.75,0.5,0.75,0.18796992481203006,0.5,0.7458333333333333,0.22702979568491766
2023.0,29,0.474,0.33299999999999996,1.0,8.0,3.0,0.0,0.0,0.0,1.0,18.0,1.0,133.0,107.0,107.0,133.0,1.0,9.0,19.0,5.0,5.0,2.0,6.0,2023-11,0.33325,5.5,2.0,6.75,2023.0,0.5,0.48724999999999996,18.25,8.75,0.74575,5.0,3.75,110.0,119.75,0.75,114.0,1.0,8.0,1.75,3.25,104.25,0.75,0.3333333333333333,1.0,0.16822429906542055,0.33333333333333337,0.7458333333333333,0.18200721876587952
2023.0,30,0.667,1.0,0.5,0.0,5.0,1.0,1.0,0.0,1.0,22.0,0.0,138.0,94.0,138.0,94.0,0.0,8.0,12.0,1.0,2.0,1.0,1.0,2023-11,0.45825,4.75,1.75,5.25,2023.0,0.75,0.534,15.0,7.75,0.6625000000000001,4.0,2.75,118.75,127.75,0.5,111.0,0.25,6.0,0.75,3.0,102.0,0.5,1.0,0.5,0.15942028985507245,0.45833333333333337,0.6625,0.18302733977333696
2023.0,36,0.348,0.111,0.714,6.0,6.0,2.0,2.0,1.0,4.0,26.0,1.0,121.0,115.0,115.0,121.0,1.0,8.0,23.0,5.0,7.0,1.0,9.0,2023-11,0.486,6.0,2.0,5.0,2023.0,1.0,0.518,16.5,8.0,0.741,4.5,3.5,123.25,131.25,0.5,114.5,0.5,6.5,1.0,2.75,106.5,0.5,0.1111111111111111,0.7142857142857143,0.22608695652173913,0.48611111111111116,0.7410714285714286,0.18542536756356554
2023.0,36,0.474,0.444,0.571,9.0,7.0,0.0,0.0,0.0,3.0,17.0,0.0,104.0,101.0,104.0,101.0,0.0,9.0,19.0,4.0,7.0,4.0,9.0,2023-11,0.472,6.25,2.0,5.25,2023.0,0.75,0.49074999999999996,18.25,8.5,0.6962499999999999,5.25,3.75,116.0,124.0,0.5,112.25,0.25,5.75,0.75,2.25,104.25,0.5,0.4444444444444444,0.5714285714285714,0.16346153846153846,0.47222222222222227,0.6964285714285714,0.17929827097594264
2023.0,24,0.6,0.6,1.0,7.0,9.0,0.0,0.0,0.0,2.0,37.0,1.0,131.0,99.0,99.0,131.0,1.0,6.0,10.0,2.0,2.0,3.0,5.0,2023-11,0.5387500000000001,6.0,2.25,6.75,2023.0,0.75,0.52225,16.0,7.75,0.6962499999999999,4.5,3.0,114.0,123.5,0.5,111.75,0.25,5.5,0.75,2.5,102.25,0.5,0.6,1.0,0.37373737373737376,0.538888888888889,0.6964285714285714,0.23067653964393095
2023.0,40,0.737,0.4,0.778,6.0,8.0,0.0,3.0,0.0,2.0,35.0,1.0,105.0,104.0,104.0,105.0,1.0,14.0,19.0,7.0,9.0,2.0,5.0,2023-11,0.38875000000000004,7.0,2.5,7.5,2023.0,0.5,0.53975,17.75,9.25,0.7657499999999999,6.25,4.5,105.5,115.25,0.75,114.5,0.25,7.0,1.25,2.75,104.75,0.75,0.4,0.7777777777777778,0.33653846153846156,0.38888888888888895,0.7658730158730158,0.2749560825647782
2023.0,35,0.591,0.556,0.667,5.0,9.0,0.0,2.0,3.0,3.0,28.0,1.0,107.0,95.0,95.0,107.0,1.0,13.0,22.0,4.0,6.0,5.0,9.0,2023-11,0.5,7.0,3.5,8.25,2023.0,0.0,0.6005,17.5,10.5,0.754,6.0,4.25,100.5,111.75,0.75,111.0,0.75,6.75,1.25,2.5,99.75,0.75,0.5555555555555556,0.6666666666666666,0.29473684210526313,0.5,0.753968253968254,0.2921185539606592
2023.0,35,0.6,0.429,0.875,10.0,12.0,1.0,4.0,1.0,6.0,16.0,0.0,125.0,110.0,125.0,110.0,0.0,9.0,15.0,7.0,8.0,3.0,7.0,2023-11,0.49625,6.5,3.25,9.5,2023.0,0.25,0.632,16.5,10.5,0.8300000000000001,6.25,5.0,105.75,117.0,0.75,113.25,1.0,7.0,2.25,3.25,102.0,0.75,0.42857142857142855,0.875,0.128,0.49603174603174605,0.8298611111111112,0.2832531693452746
2023.0,23,0.545,0.5,0.5,9.0,6.0,0.0,1.0,1.0,4.0,32.0,1.0,134.0,107.0,107.0,134.0,1.0,6.0,11.0,1.0,2.0,3.0,6.0,2023-11,0.47125,6.75,3.25,8.75,2023.0,0.25,0.61825,16.75,10.5,0.7050000000000001,6.25,4.75,107.75,117.75,0.75,114.0,1.25,7.5,2.5,3.75,104.0,0.75,0.5,0.5,0.29906542056074764,0.4710317460317461,0.7048611111111112,0.26458518105111806
2023.0,36,0.647,0.75,0.636,11.0,6.0,1.0,1.0,1.0,4.0,18.0,1.0,122.0,119.0,119.0,122.0,1.0,11.0,17.0,7.0,11.0,3.0,4.0,2023-11,0.55875,6.5,3.5,8.25,2023.0,0.5,0.59575,16.25,9.75,0.6695,6.75,4.75,111.5,122.0,0.75,118.25,1.5,8.75,2.0,4.25,107.75,0.75,0.75,0.6363636363636364,0.15126050420168066,0.558531746031746,0.6695075757575758,0.21826569171692287
2023.0,27,0.5379999999999999,0.0,0.8,6.0,2.0,0.0,0.0,1.0,3.0,30.0,0.0,128.0,94.0,128.0,94.0,0.0,7.0,13.0,4.0,5.0,0.0,2.0,2023-11,0.41974999999999996,4.75,2.25,6.5,2023.0,0.5,0.5825,14.0,8.25,0.7027500000000001,6.5,4.75,119.75,127.25,0.5,115.0,1.0,9.0,1.5,4.25,107.5,0.5,0.0,0.8,0.234375,0.4196428571428572,0.7028409090909091,0.2031752311906071
2023.0,37,0.565,0.0,1.0,4.0,3.0,3.0,1.0,4.0,5.0,24.0,0.0,108.0,107.0,108.0,107.0,0.0,13.0,23.0,4.0,4.0,0.0,4.0,2023-11,0.3125,4.0,1.5,4.25,2023.0,1.0,0.57375,16.0,9.25,0.734,5.5,4.0,115.5,123.0,0.5,114.25,1.75,7.5,0.75,4.0,106.75,0.5,0.0,1.0,0.2222222222222222,0.31250000000000006,0.7340909090909091,0.22673078674616262
2023.0,35,0.5329999999999999,0.4,0.857,9.0,5.0,0.0,3.0,1.0,3.0,35.0,0.0,120.0,101.0,120.0,101.0,0.0,8.0,15.0,6.0,7.0,2.0,5.0,2023-11,0.2875,3.75,1.25,4.0,2023.0,1.0,0.57075,17.0,9.75,0.82325,6.75,5.25,118.75,119.5,0.25,106.0,1.75,7.5,1.25,3.75,105.25,0.25,0.4,0.8571428571428571,0.2916666666666667,0.2875000000000001,0.8233766233766233,0.22488109827264238
2023.0,42,0.684,0.5,0.5,12.0,7.0,2.0,1.0,3.0,4.0,19.0,1.0,130.0,125.0,125.0,130.0,1.0,13.0,19.0,5.0,10.0,4.0,8.0,2023-11,0.225,4.75,1.5,4.25,2023.0,1.25,0.58,17.5,10.25,0.78925,6.5,4.75,120.25,121.5,0.25,108.0,2.25,7.75,1.25,3.75,106.75,0.25,0.5,0.5,0.152,0.22500000000000006,0.7892857142857143,0.22506597222222222
2023.0,33,0.41200000000000003,0.33299999999999996,0.75,3.0,4.0,1.0,3.0,0.0,5.0,27.0,1.0,106.0,103.0,103.0,106.0,1.0,7.0,17.0,3.0,4.0,2.0,6.0,2023-10,0.30825,5.75,2.0,4.75,2023.0,1.5,0.5485,18.5,10.25,0.77675,6.25,4.5,114.0,116.0,0.5,111.0,2.0,7.0,2.0,4.25,109.0,0.5,0.3333333333333333,0.75,0.2621359223300971,0.3083333333333334,0.7767857142857142,0.2320062028047465
2023.0,39,0.579,0.375,0.333,15.0,8.0,0.0,0.0,2.0,8.0,21.0,0.0,132.0,127.0,132.0,127.0,0.0,11.0,19.0,2.0,6.0,3.0,8.0,2023-10,0.402,6.75,2.75,6.0,2023.0,0.75,0.552,17.5,9.75,0.61,6.75,4.0,120.0,122.0,0.5,116.0,1.5,9.75,1.75,5.0,114.0,0.5,0.375,0.3333333333333333,0.1590909090909091,0.4020833333333334,0.6101190476190476,0.2162233745219182
2023.0,35,0.5,0.2,0.75,8.0,9.0,2.0,2.0,1.0,5.0,21.0,1.0,100.0,95.0,95.0,100.0,1.0,7.0,14.0,6.0,8.0,1.0,5.0,2023-10,0.35200000000000004,6.75,2.5,7.0,2023.0,1.25,0.5437500000000001,17.25,9.5,0.58325,7.0,4.0,113.75,117.0,0.75,115.75,1.5,9.5,1.5,5.5,112.5,0.75,0.2,0.75,0.22105263157894736,0.35208333333333336,0.5833333333333333,0.1985698657499884
2023.0,29,0.625,0.25,0.0,8.0,5.0,0.0,1.0,1.0,0.0,19.0,0.0,119.0,107.0,119.0,107.0,0.0,10.0,16.0,0.0,1.0,1.0,4.0,2023-10,0.2895,5.75,1.75,6.5,2023.0,0.75,0.529,16.5,8.75,0.45825000000000005,4.75,2.75,112.25,114.25,0.5,110.0,1.0,8.5,1.5,4.5,108.0,0.5,0.25,0.0,0.15966386554621848,0.2895833333333334,0.4583333333333333,0.200485832136543
2023.0,22,0.5,0.6,0.8,6.0,3.0,0.0,0.0,2.0,1.0,12.0,0.0,123.0,100.0,123.0,100.0,0.0,6.0,12.0,4.0,5.0,3.0,5.0,2023-10,0.35625,5.5,2.0,6.25,2023.0,0.5,0.551,15.25,8.5,0.47075000000000006,5.0,3.0,117.25,118.5,0.25,108.5,1.5,9.25,0.75,3.5,107.25,0.25,0.6,0.8,0.0975609756097561,0.35625000000000007,0.4708333333333333,0.15934209545645775
2023.0,18,0.5,0.33299999999999996,0.5,2.0,5.0,0.0,0.0,0.0,2.0,10.0,0.0,129.0,125.0,129.0,125.0,0.0,4.0,8.0,3.0,6.0,1.0,3.0,2023-10,0.34575,4.25,1.5,5.5,2023.0,0.5,0.53125,12.5,6.75,0.5125000000000001,5.0,3.25,116.5,117.75,0.25,108.0,1.0,6.0,0.75,2.0,106.75,0.25,0.3333333333333333,0.5,0.07751937984496124,0.3458333333333334,0.5125,0.1389492131449708
